date,month,dayofweek,tavg,tmin,tmax,prcp,wspd,pres,AQI
2021-03-04 00:00:00,3,3,6.3,-2.0,14.0,0.0,5.6,1021.0,Moderate
2021-03-05 00:00:00,3,4,11.2,3.0,21.2,0.0,8.8,1013.3,Moderate
2021-03-06 00:00:00,3,5,5.2,2.0,12.9,0.0,10.9,1022.2,Good
2021-03-07 00:00:00,3,6,2.9,-2.0,9.5,0.5,9.4,1026.0,Good
2021-03-08 00:00:00,3,0,3.7,-4.0,13.0,0.0,8.1,1015.8,Moderate
2021-03-09 00:00:00,3,1,4.2,-1.0,9.1,0.0,10.1,1018.6,Good
2021-03-10 00:00:00,3,2,4.9,3.0,6.7,0.5,23.4,1015.9,Good
2021-03-11 00:00:00,3,3,1.7,-0.4,5.2,23.1,14.3,1019.7,Good
2021-03-12 00:00:00,3,4,2.4,-4.0,9.5,0.0,9.1,1019.6,Moderate
2021-03-13 00:00:00,3,5,7.0,-2.0,13.0,0.0,6.9,1015.3,Moderate
2021-03-14 00:00:00,3,6,7.8,1.0,14.0,0.0,7.7,1011.7,Moderate
2021-03-15 00:00:00,3,0,10.0,4.0,15.0,0.0,12.6,1001.0,Moderate
2021-03-16 00:00:00,3,1,5.9,4.0,11.2,0.0,17.3,997.1,Good
2021-03-17 00:00:00,3,2,4.0,2.0,6.4,1.8,19.2,999.9,Good
2021-03-18 00:00:00,3,3,5.1,3.0,8.7,3.6,13.7,1010.3,Good
2021-03-19 00:00:00,3,4,4.4,0.0,8.8,0.0,9.6,1014.4,Moderate
2021-03-20 00:00:00,3,5,4.2,-2.0,10.7,0.0,9.4,1018.7,Good
2021-03-21 00:00:00,3,6,5.1,4.0,6.2,0.0,13.8,1015.6,Good
2021-03-22 00:00:00,3,0,2.8,2.0,5.9,1.0,18.9,1004.9,Good
2021-03-23 00:00:00,3,1,3.3,2.0,7.2,4.1,16.4,1011.0,Good
2021-03-24 00:00:00,3,2,1.2,-1.0,5.5,0.0,16.7,1012.8,Good
2021-03-25 00:00:00,3,3,2.4,-2.0,7.3,0.0,13.3,1018.1,Good
2021-03-26 00:00:00,3,4,6.6,3.0,12.9,0.0,14.1,1022.4,Good
2021-03-27 00:00:00,3,5,8.1,2.0,16.6,0.0,9.6,1025.2,Moderate
2021-03-28 00:00:00,3,6,nan,nan,nan,nan,nan,nan,Moderate
2021-03-29 00:00:00,3,0,9.7,6.0,15.9,0.0,13.0,1029.5,Good
2021-03-30 00:00:00,3,1,8.4,5.0,13.0,0.0,18.3,1028.4,Good
2021-03-31 00:00:00,3,2,7.0,4.0,13.0,0.0,12.4,1026.5,Moderate
2021-04-01 00:00:00,4,3,6.8,2.0,12.4,1.0,9.2,1020.3,Moderate
2021-04-02 00:00:00,4,4,9.6,1.0,20.0,0.0,5.8,1011.9,Moderate
2021-04-03 00:00:00,4,5,9.3,8.0,15.9,0.5,10.2,1011.3,Good
2021-04-04 00:00:00,4,6,7.5,5.0,9.8,16.0,9.5,1013.1,Good
2021-04-05 00:00:00,4,0,7.0,4.0,11.8,5.1,8.3,1014.2,Good
2021-04-06 00:00:00,4,1,7.8,2.0,13.0,3.5,10.5,1007.2,Good
2021-04-07 00:00:00,4,2,6.4,3.0,12.0,0.0,12.2,1005.2,Good
2021-04-08 00:00:00,4,3,5.8,3.0,10.0,6.6,8.7,1018.0,Good
2021-04-09 00:00:00,4,4,5.6,1.0,12.1,0.0,8.7,1026.5,Good
2021-04-10 00:00:00,4,5,6.1,-1.0,13.7,0.0,8.6,1026.0,Moderate
2021-04-11 00:00:00,4,6,6.9,0.0,13.0,0.0,9.7,1025.3,Good
2021-04-12 00:00:00,4,0,9.9,2.0,18.0,0.0,10.2,1021.3,Moderate
2021-04-13 00:00:00,4,1,9.6,2.0,14.0,0.0,10.8,1016.9,Good
2021-04-14 00:00:00,4,2,10.4,9.0,15.0,2.5,15.3,1012.5,Good
2021-04-15 00:00:00,4,3,8.9,4.0,14.7,2.8,21.5,1016.3,Good
2021-04-16 00:00:00,4,4,9.9,7.0,15.4,0.0,16.3,1018.4,Good
2021-04-17 00:00:00,4,5,8.4,5.0,11.8,0.0,8.2,1018.6,Good
2021-04-18 00:00:00,4,6,9.4,8.9,10.3,0.0,11.3,1015.3,Good
2021-04-19 00:00:00,4,0,9.4,5.0,15.1,0.0,9.9,1013.6,Good
2021-04-20 00:00:00,4,1,10.2,7.9,14.1,4.8,10.5,1010.0,Good
2021-04-21 00:00:00,4,2,11.8,4.0,19.0,2.5,10.2,1015.6,Good
2021-04-22 00:00:00,4,3,12.5,5.0,19.0,0.0,10.2,1019.2,Good
2021-04-23 00:00:00,4,4,13.2,8.0,19.2,0.0,8.4,1017.7,Good
2021-04-24 00:00:00,4,5,9.6,6.0,15.7,0.0,9.5,1021.8,Good
2021-04-25 00:00:00,4,6,9.8,5.0,15.0,0.0,13.2,1019.4,Good
2021-04-26 00:00:00,4,0,10.5,3.0,19.0,0.0,11.0,1016.3,Good
2021-04-27 00:00:00,4,1,11.7,7.0,16.0,0.0,10.0,1013.0,Good
2021-04-28 00:00:00,4,2,11.3,9.0,15.0,0.0,16.3,1015.2,Good
2021-04-29 00:00:00,4,3,12.5,9.0,18.0,0.0,9.8,1014.9,Good
2021-04-30 00:00:00,4,4,14.1,8.0,22.0,0.0,5.7,1014.1,Good
2021-05-01 00:00:00,5,5,16.5,12.0,23.0,0.0,7.8,1012.8,Good
2021-05-02 00:00:00,5,6,23.1,15.0,31.0,0.0,8.5,1007.6,Good
2021-05-03 00:00:00,5,0,20.8,16.0,27.3,0.0,17.3,1010.6,Good
2021-05-04 00:00:00,5,1,14.4,11.0,21.0,0.0,11.0,1017.4,Good
2021-05-05 00:00:00,5,2,13.5,8.0,18.0,0.0,11.1,1012.6,Good
2021-05-06 00:00:00,5,3,17.7,11.0,26.1,0.0,12.7,1010.6,Good
2021-05-07 00:00:00,5,4,17.4,10.0,25.0,0.0,11.1,1012.0,Good
2021-05-08 00:00:00,5,5,14.8,11.0,19.5,0.0,12.3,1012.7,Good
2021-05-09 00:00:00,5,6,12.1,9.0,17.8,2.0,11.1,1025.2,Good
2021-05-10 00:00:00,5,0,10.6,4.0,17.3,0.0,9.9,1024.6,Good
2021-05-11 00:00:00,5,1,11.2,5.0,17.1,0.0,9.0,1019.1,Good
2021-05-12 00:00:00,5,2,13.8,6.0,21.0,0.0,9.9,1011.1,Good
2021-05-13 00:00:00,5,3,15.1,13.0,19.0,0.0,12.4,1007.7,Good
2021-05-14 00:00:00,5,4,16.3,10.0,24.0,0.0,7.2,1009.4,Good
2021-05-15 00:00:00,5,5,16.4,9.0,22.0,0.0,8.8,1010.9,Good
2021-05-16 00:00:00,5,6,16.6,14.0,21.0,0.0,8.2,1008.0,Good
2021-05-17 00:00:00,5,0,18.3,11.0,24.1,0.0,11.1,1006.0,Good
2021-05-18 00:00:00,5,1,18.2,14.0,23.0,0.0,24.4,1005.9,Good
2021-05-19 00:00:00,5,2,18.7,12.0,26.4,0.0,16.7,1009.6,Good
2021-05-20 00:00:00,5,3,16.2,13.0,21.1,0.0,18.7,1006.1,Good
2021-05-21 00:00:00,5,4,14.8,11.0,18.6,1.9,11.5,1012.6,Good
2021-05-22 00:00:00,5,5,16.3,10.0,23.0,0.0,9.9,1017.3,Good
2021-05-23 00:00:00,5,6,17.9,10.0,26.0,0.0,8.8,1016.1,Good
2021-05-24 00:00:00,5,0,19.8,13.0,27.2,0.0,9.7,1019.0,Good
2021-05-25 00:00:00,5,1,18.2,13.0,22.0,0.0,10.1,1021.0,Good
2021-05-26 00:00:00,5,2,17.3,13.0,22.0,0.0,11.6,1016.7,Good
2021-05-27 00:00:00,5,3,18.8,14.0,24.0,0.0,12.2,1014.5,Good
2021-05-28 00:00:00,5,4,18.4,12.0,26.0,7.7,10.2,1011.0,Good
2021-05-29 00:00:00,5,5,18.1,15.0,23.3,9.4,12.8,1012.1,Good
2021-05-30 00:00:00,5,6,17.6,13.0,24.0,1.1,12.0,1014.0,Good
2021-05-31 00:00:00,5,0,14.3,13.0,19.1,21.0,12.7,1012.4,Good
2021-06-01 00:00:00,6,1,13.1,11.0,16.4,2.0,16.1,1009.8,Good
2021-06-02 00:00:00,6,2,13.0,11.0,17.0,21.5,15.8,1015.5,Good
2021-06-03 00:00:00,6,3,15.2,11.0,19.8,0.5,13.4,1018.7,Good
2021-06-04 00:00:00,6,4,17.9,14.0,23.9,0.0,15.1,1021.4,Good
2021-06-05 00:00:00,6,5,18.9,12.0,25.0,0.0,8.0,1019.7,Good
2021-06-06 00:00:00,6,6,17.1,11.0,24.0,5.3,8.3,1015.6,Good
2021-06-07 00:00:00,6,0,18.6,11.0,26.0,0.0,6.6,1015.5,Good
2021-06-08 00:00:00,6,1,19.1,12.0,27.0,0.0,5.3,1014.1,Good
2021-06-09 00:00:00,6,2,19.9,15.0,27.2,0.0,10.1,1012.2,Good
2021-06-10 00:00:00,6,3,19.2,15.0,26.5,4.1,8.7,1011.6,Good
2021-06-11 00:00:00,6,4,20.1,15.0,26.2,3.0,7.4,1012.5,Good
2021-06-12 00:00:00,6,5,19.1,16.0,23.0,9.7,6.5,1013.6,Good
2021-06-13 00:00:00,6,6,18.2,13.0,26.0,14.2,9.6,1011.0,Good
2021-06-14 00:00:00,6,0,16.5,13.0,22.2,18.3,11.6,1011.9,Good
2021-06-15 00:00:00,6,1,15.8,14.4,17.4,4.8,16.1,1010.0,Good
2021-06-16 00:00:00,6,2,19.2,15.4,24.4,25.1,14.8,1008.6,Good
2021-06-17 00:00:00,6,3,20.3,17.0,26.2,0.0,11.7,1014.5,Good
2021-06-18 00:00:00,6,4,19.9,17.0,26.2,4.6,10.7,1012.5,Good
2021-06-19 00:00:00,6,5,18.7,17.7,21.3,29.2,11.9,1011.0,Good
2021-06-20 00:00:00,6,6,19.8,17.0,24.0,9.9,5.5,1011.3,Good
2021-06-21 00:00:00,6,0,21.0,16.0,25.4,6.1,7.6,1011.1,Good
2021-06-22 00:00:00,6,1,21.8,17.0,28.0,2.4,7.4,1011.5,Good
2021-06-23 00:00:00,6,2,22.7,18.0,27.0,5.3,6.0,1013.1,Good
2021-06-24 00:00:00,6,3,25.6,20.0,32.0,0.0,7.0,1015.0,Good
2021-06-25 00:00:00,6,4,25.4,21.0,32.9,0.0,8.6,1012.5,Moderate
2021-06-26 00:00:00,6,5,24.5,19.0,30.0,0.0,6.1,1011.3,Moderate
2021-06-27 00:00:00,6,6,25.1,20.0,31.0,0.0,10.0,1012.4,Moderate
2021-06-28 00:00:00,6,0,22.9,20.0,27.5,0.0,6.3,1016.0,Good
2021-06-29 00:00:00,6,1,23.6,18.0,28.0,0.0,8.3,1015.4,Good
2021-06-30 00:00:00,6,2,23.8,18.0,28.0,0.0,10.0,1013.4,Good
2021-07-01 00:00:00,7,3,23.9,21.0,28.8,0.0,13.8,1009.7,Good
2021-07-02 00:00:00,7,4,23.7,18.0,30.0,2.5,11.8,1007.9,Good
2021-07-03 00:00:00,7,5,21.9,19.0,27.1,0.0,13.9,1008.5,Good
2021-07-04 00:00:00,7,6,22.6,17.0,28.2,20.8,13.2,1008.1,Good
2021-07-05 00:00:00,7,0,21.7,18.0,27.8,0.0,9.2,1007.2,Good
2021-07-06 00:00:00,7,1,22.1,18.0,28.3,2.8,15.7,1008.0,Good
2021-07-07 00:00:00,7,2,23.9,21.0,29.3,6.1,11.8,1013.4,Good
2021-07-08 00:00:00,7,3,22.9,20.0,26.9,0.0,8.4,1018.4,Good
2021-07-09 00:00:00,7,4,24.3,20.0,29.0,0.0,9.7,1018.6,Good
2021-07-10 00:00:00,7,5,23.8,15.0,30.0,0.0,10.5,1015.1,Good
2021-07-11 00:00:00,7,6,24.9,20.0,30.0,0.0,8.3,1012.7,Good
2021-07-12 00:00:00,7,0,24.9,20.0,31.0,0.0,9.4,1012.7,Good
2021-07-13 00:00:00,7,1,24.8,18.0,32.0,0.0,7.3,1012.8,Good
2021-07-14 00:00:00,7,2,25.0,20.0,31.0,0.0,8.8,1013.7,Good
2021-07-15 00:00:00,7,3,24.6,16.0,31.0,0.0,8.3,1012.8,Moderate
2021-07-16 00:00:00,7,4,25.7,17.0,33.0,0.0,7.7,1010.5,Good
2021-07-17 00:00:00,7,5,27.3,19.0,32.0,0.0,14.5,1007.4,Good
2021-07-18 00:00:00,7,6,27.9,20.0,34.0,0.0,14.0,1006.0,Good
2021-07-19 00:00:00,7,0,27.1,21.0,32.0,0.0,9.5,1006.7,Good
2021-07-20 00:00:00,7,1,26.3,20.0,32.9,0.0,9.9,1007.2,Moderate
2021-07-21 00:00:00,7,2,24.8,21.0,30.2,0.0,16.8,1010.1,Good
2021-07-22 00:00:00,7,3,22.8,18.0,28.0,0.0,21.2,1013.8,Good
2021-07-23 00:00:00,7,4,22.4,16.0,27.0,0.0,12.2,1014.6,Good
2021-07-24 00:00:00,7,5,21.4,14.0,28.0,0.0,11.0,1014.5,Good
2021-07-25 00:00:00,7,6,22.8,15.0,28.2,0.0,11.2,1016.5,Good
2021-07-26 00:00:00,7,0,22.9,15.0,30.0,0.0,8.0,1018.1,Good
2021-07-27 00:00:00,7,1,24.7,16.0,32.0,0.0,8.3,1018.4,Good
2021-07-28 00:00:00,7,2,25.7,18.0,32.0,0.0,8.2,1016.3,Good
2021-07-29 00:00:00,7,3,27.3,21.0,33.0,0.0,10.3,1012.7,Good
2021-07-30 00:00:00,7,4,26.1,21.0,31.0,0.0,9.0,1010.1,Good
2021-07-31 00:00:00,7,5,26.3,22.0,31.3,0.0,11.4,1009.9,Good
2021-08-01 00:00:00,8,6,26.2,20.0,32.0,0.0,9.6,1010.7,Good
2021-08-02 00:00:00,8,0,27.5,22.0,33.0,0.0,10.9,1009.0,Good
2021-08-03 00:00:00,8,1,27.3,21.0,34.0,0.0,9.6,1011.7,Good
2021-08-04 00:00:00,8,2,25.8,21.0,30.3,0.0,10.1,1014.3,Good
2021-08-05 00:00:00,8,3,26.4,21.0,31.5,0.0,12.2,1010.3,Good
2021-08-06 00:00:00,8,4,25.9,22.0,31.1,0.0,13.5,1002.8,Moderate
2021-08-07 00:00:00,8,5,23.9,19.0,30.3,0.0,16.0,1008.8,Good
2021-08-08 00:00:00,8,6,23.1,16.0,29.8,0.0,9.0,1015.1,Good
2021-08-09 00:00:00,8,0,24.4,17.0,31.0,0.0,9.0,1016.1,Good
2021-08-10 00:00:00,8,1,26.0,19.0,34.0,0.0,8.4,1015.1,Good
2021-08-11 00:00:00,8,2,26.2,21.0,32.0,0.0,9.6,1013.6,Good
2021-08-12 00:00:00,8,3,25.4,20.0,32.0,0.0,11.1,1016.7,Good
2021-08-13 00:00:00,8,4,24.0,20.0,28.0,0.0,10.1,1021.3,Good
2021-08-14 00:00:00,8,5,22.1,15.0,29.4,0.0,10.8,1021.2,Good
2021-08-15 00:00:00,8,6,22.7,14.0,30.0,0.0,9.3,1017.6,Good
2021-08-16 00:00:00,8,0,22.2,16.0,29.5,0.0,9.4,1015.1,Good
2021-08-17 00:00:00,8,1,22.7,16.0,29.5,0.0,9.5,1012.3,Good
2021-08-18 00:00:00,8,2,23.6,17.0,30.0,0.0,7.4,1010.0,Good
2021-08-19 00:00:00,8,3,21.9,19.0,27.7,0.3,14.8,1012.5,Good
2021-08-20 00:00:00,8,4,20.9,13.0,29.2,0.0,8.9,1015.4,Good
2021-08-21 00:00:00,8,5,21.9,14.0,29.8,0.0,10.3,1016.5,Good
2021-08-22 00:00:00,8,6,22.7,16.0,29.4,0.0,11.2,1017.2,Good
2021-08-23 00:00:00,8,0,22.7,15.0,29.0,0.0,11.5,1017.2,Good
2021-08-24 00:00:00,8,1,21.8,15.0,28.9,0.0,8.8,1014.8,Good
2021-08-25 00:00:00,8,2,22.4,17.0,29.0,0.0,8.2,1012.6,Good
2021-08-26 00:00:00,8,3,21.8,19.0,29.9,0.0,8.5,1010.4,Good
2021-08-27 00:00:00,8,4,23.3,18.0,28.3,4.1,7.4,1009.6,Good
2021-08-28 00:00:00,8,5,24.9,21.0,29.7,0.0,11.9,1010.8,Good
2021-08-29 00:00:00,8,6,26.1,22.0,31.0,0.0,8.4,1006.2,Good
2021-08-30 00:00:00,8,0,22.2,18.0,28.5,0.0,15.8,1009.9,Good
2021-08-31 00:00:00,8,1,21.9,14.0,30.0,0.0,10.7,1013.6,Good
2021-09-01 00:00:00,9,2,21.7,15.0,29.2,0.0,16.5,1013.1,Good
2021-09-02 00:00:00,9,3,20.0,14.0,25.5,0.0,11.3,1016.0,Good
2021-09-03 00:00:00,9,4,17.9,14.0,24.3,0.0,12.9,1020.4,Good
2021-09-04 00:00:00,9,5,18.1,11.0,26.3,0.0,9.2,1016.7,Good
2021-09-05 00:00:00,9,6,19.1,12.0,27.4,0.0,10.4,1018.0,Good
2021-09-06 00:00:00,9,0,18.1,13.0,24.5,0.0,15.3,1023.0,Good
2021-09-07 00:00:00,9,1,18.1,14.0,22.3,0.0,17.0,1025.5,Good
2021-09-08 00:00:00,9,2,18.4,14.0,24.0,0.0,15.3,1023.7,Good
2021-09-09 00:00:00,9,3,19.9,15.0,25.0,0.0,15.9,1020.0,Good
2021-09-10 00:00:00,9,4,18.6,15.0,24.2,0.0,11.5,1017.5,Good
2021-09-11 00:00:00,9,5,20.9,14.0,28.9,0.0,7.4,1015.2,Good
2021-09-12 00:00:00,9,6,21.5,16.0,28.3,0.0,8.7,1013.0,Moderate
2021-09-13 00:00:00,9,0,20.6,14.0,29.0,0.0,8.0,1012.8,Moderate
2021-09-14 00:00:00,9,1,21.3,16.0,27.1,0.0,9.5,1014.8,Moderate
2021-09-15 00:00:00,9,2,19.9,14.0,28.0,0.0,7.8,1016.5,Moderate
2021-09-16 00:00:00,9,3,20.1,14.0,27.0,0.0,7.7,1016.9,Good
2021-09-17 00:00:00,9,4,21.8,16.0,28.3,0.0,10.0,1013.2,Good
2021-09-18 00:00:00,9,5,22.6,18.0,29.9,5.1,12.7,1008.9,Good
2021-09-19 00:00:00,9,6,20.3,16.0,27.2,0.0,14.6,1011.3,Good
2021-09-20 00:00:00,9,0,19.4,12.0,25.0,4.3,11.1,1011.2,Good
2021-09-21 00:00:00,9,1,14.7,11.0,22.1,0.0,14.1,1019.0,Good
2021-09-22 00:00:00,9,2,12.5,6.0,17.0,1.4,10.2,1018.2,Good
2021-09-23 00:00:00,9,3,12.6,8.0,18.4,0.5,14.0,1017.5,Good
2021-09-24 00:00:00,9,4,14.9,6.0,23.0,0.0,9.2,1014.8,Good
2021-09-25 00:00:00,9,5,18.1,15.0,23.0,0.0,8.9,1018.4,Good
2021-09-26 00:00:00,9,6,18.6,12.0,26.3,0.0,8.2,1020.8,Good
2021-09-27 00:00:00,9,0,18.4,13.0,24.9,0.0,10.3,1018.8,Good
2021-09-28 00:00:00,9,1,16.7,14.0,20.1,0.0,12.4,1020.0,Good
2021-09-29 00:00:00,9,2,15.9,13.0,21.2,0.0,13.7,1023.0,Good
2021-09-30 00:00:00,9,3,13.5,10.0,18.0,0.0,12.7,1025.1,Good
2021-10-01 00:00:00,10,4,13.3,9.0,18.4,6.9,16.9,1026.0,Good
2021-10-02 00:00:00,10,5,12.9,11.0,17.9,0.0,16.7,1024.1,Good
2021-10-03 00:00:00,10,6,14.5,9.0,21.0,0.0,12.7,1023.8,Good
2021-10-04 00:00:00,10,0,13.7,8.0,20.7,0.0,10.1,1024.4,Good
2021-10-05 00:00:00,10,1,13.2,8.0,19.7,0.0,11.0,1025.2,Good
2021-10-06 00:00:00,10,2,13.3,9.0,17.3,0.0,10.6,1024.9,Good
2021-10-07 00:00:00,10,3,13.2,12.0,17.9,1.8,17.5,1023.3,Good
2021-10-08 00:00:00,10,4,11.2,10.0,13.4,2.3,23.0,1023.1,Good
2021-10-09 00:00:00,10,5,10.6,9.0,13.2,5.6,19.5,1022.9,Good
2021-10-10 00:00:00,10,6,12.1,10.0,14.1,0.0,16.6,1025.0,Good
2021-10-11 00:00:00,10,0,14.4,13.0,18.0,0.8,15.1,1018.8,Good
2021-10-12 00:00:00,10,1,13.4,12.0,15.0,23.5,10.1,1009.4,Good
2021-10-13 00:00:00,10,2,11.4,9.0,16.0,44.5,15.4,1011.2,Good
2021-10-14 00:00:00,10,3,12.3,10.8,14.7,1.0,9.6,1019.6,Moderate
2021-10-15 00:00:00,10,4,14.2,12.0,16.0,7.2,20.1,1017.5,Good
2021-10-16 00:00:00,10,5,14.6,13.0,20.0,8.1,11.8,1012.1,Good
2021-10-17 00:00:00,10,6,11.7,10.0,13.9,3.0,13.2,1018.3,Good
2021-10-18 00:00:00,10,0,12.8,9.0,19.6,0.0,6.7,1022.6,Good
2021-10-19 00:00:00,10,1,12.3,9.0,17.8,0.5,8.1,1027.0,Moderate
2021-10-20 00:00:00,10,2,10.7,5.0,19.3,0.0,8.3,1027.9,Good
2021-10-21 00:00:00,10,3,12.8,7.0,21.0,0.0,9.1,1019.9,Good
2021-10-22 00:00:00,10,4,14.8,8.0,24.2,0.0,8.5,1016.3,Moderate
2021-10-23 00:00:00,10,5,15.3,9.0,23.0,0.3,10.9,1018.4,Good
2021-10-24 00:00:00,10,6,10.8,6.0,15.9,4.3,14.0,1027.0,Good
2021-10-25 00:00:00,10,0,8.3,4.0,14.0,0.0,11.0,1031.9,Good
2021-10-26 00:00:00,10,1,8.8,2.0,15.5,0.0,9.4,1027.5,Good
2021-10-27 00:00:00,10,2,11.8,7.0,16.0,0.0,9.8,1025.5,Good
2021-10-28 00:00:00,10,3,9.4,3.0,16.9,0.0,9.3,1026.5,Moderate
2021-10-29 00:00:00,10,4,10.0,3.0,17.0,0.0,10.3,1025.7,Moderate
2021-10-30 00:00:00,10,5,11.6,9.0,17.5,0.0,12.1,1024.9,Good
2021-10-31 00:00:00,10,6,12.2,9.0,13.5,0.0,11.0,1021.4,Good
2021-11-01 00:00:00,11,0,12.3,10.0,15.0,4.1,9.4,1015.4,Good
2021-11-02 00:00:00,11,1,12.2,9.0,17.7,0.0,10.0,1009.3,Moderate
2021-11-03 00:00:00,11,2,12.8,7.0,21.0,0.0,10.8,1014.4,Moderate
2021-11-04 00:00:00,11,3,17.3,13.0,23.0,0.0,10.1,1017.4,Good
2021-11-05 00:00:00,11,4,16.2,11.0,23.0,0.0,8.7,1017.1,Good
2021-11-06 00:00:00,11,5,14.8,11.0,21.5,0.0,10.5,1023.3,Good
2021-11-07 00:00:00,11,6,13.2,11.0,15.2,0.0,9.5,1023.2,Good
2021-11-08 00:00:00,11,0,12.7,9.0,16.7,0.0,10.2,1015.6,Good
2021-11-09 00:00:00,11,1,9.5,5.0,14.1,0.0,14.5,1024.4,Good
2021-11-10 00:00:00,11,2,5.7,1.0,10.9,8.1,11.4,1036.6,Good
2021-11-11 00:00:00,11,3,5.7,0.0,13.7,0.0,7.6,1030.9,Good
2021-11-12 00:00:00,11,4,7.3,2.0,15.3,0.0,7.3,1023.3,Moderate
2021-11-13 00:00:00,11,5,10.6,6.0,13.7,0.0,9.7,1022.2,Good
2021-11-14 00:00:00,11,6,10.8,7.0,16.9,0.0,5.7,1021.5,Moderate
2021-11-15 00:00:00,11,0,9.8,8.0,13.9,0.0,12.0,1025.5,Good
2021-11-16 00:00:00,11,1,8.3,6.0,10.9,0.0,19.7,1028.2,Good
2021-11-17 00:00:00,11,2,7.7,7.0,9.3,0.0,14.3,1024.1,Good
2021-11-18 00:00:00,11,3,8.0,3.0,12.0,0.0,9.8,1023.2,Good
2021-11-19 00:00:00,11,4,7.8,6.0,11.0,0.0,14.5,1022.0,Moderate
2021-11-20 00:00:00,11,5,9.7,7.0,15.0,0.0,14.9,1017.7,Moderate
2021-11-21 00:00:00,11,6,8.8,2.0,16.0,0.0,7.4,1015.9,Good
2021-11-22 00:00:00,11,0,9.1,3.0,18.0,0.0,6.9,1013.2,Moderate
2021-11-23 00:00:00,11,1,8.7,6.0,11.0,1.4,9.5,1018.1,Good
2021-11-24 00:00:00,11,2,6.2,3.5,9.1,0.0,6.8,1026.2,Good
